geo,indicator,date,month,value,unit,sub_indicator_short
CA,UN_Tourism_domestic_trips_12_2025,2023,,339757.0,thousand_trips,
CA,UN_Tourism_domestic_trips_12_2025,2024,,335689.0,thousand_trips,
SZ,UN_Tourism_domestic_trips_12_2025,2016,,251.0,thousand_trips,
SZ,UN_Tourism_domestic_trips_12_2025,2017,,249.0,thousand_trips,
SZ,UN_Tourism_domestic_trips_12_2025,2018,,237.0,thousand_trips,
SZ,UN_Tourism_domestic_trips_12_2025,2019,,253.0,thousand_trips,
SZ,UN_Tourism_domestic_trips_12_2025,2020,,123.0,thousand_trips,
SZ,UN_Tourism_domestic_trips_12_2025,2021,,141.0,thousand_trips,
SZ,UN_Tourism_domestic_trips_12_2025,2022,,219.0,thousand_trips,
ES,UN_Tourism_domestic_accommodation_12_2025,2016,,114239.0,thousand_overnights,
ES,UN_Tourism_domestic_accommodation_12_2025,2017,,115822.0,thousand_overnights,
ES,UN_Tourism_domestic_accommodation_12_2025,2018,,116500.0,thousand_overnights,
ES,UN_Tourism_domestic_accommodation_12_2025,2019,,119609.0,thousand_overnights,
ES,UN_Tourism_domestic_accommodation_12_2025,2020,,51151.0,thousand_overnights,
ES,UN_Tourism_domestic_accommodation_12_2025,2021,,90700.0,thousand_overnights,
ES,UN_Tourism_domestic_accommodation_12_2025,2022,,120038.0,thousand_overnights,
ES,UN_Tourism_domestic_accommodation_12_2025,2023,,157251.063,thousand_overnights,
ES,UN_Tourism_domestic_accommodation_12_2025,2024,,156540.899,thousand_overnights,
FR,UN_Tourism_domestic_accommodation_12_2025,2016,,132191.0,thousand_overnights,
FR,UN_Tourism_domestic_accommodation_12_2025,2017,,135570.0,thousand_overnights,
FR,UN_Tourism_domestic_accommodation_12_2025,2018,,134674.0,thousand_overnights,
FR,UN_Tourism_domestic_accommodation_12_2025,2019,,138214.0,thousand_overnights,
FR,UN_Tourism_domestic_accommodation_12_2025,2020,,139515.0,thousand_overnights,
FR,UN_Tourism_domestic_accommodation_12_2025,2021,,174647.0,thousand_overnights,
FR,UN_Tourism_domestic_accommodation_12_2025,2022,,142505.0,thousand_overnights,
FR,UN_Tourism_domestic_accommodation_12_2025,2023,,140405.0,thousand_overnights,
FR,UN_Tourism_domestic_accommodation_12_2025,2024,,137433.0,thousand_overnights,
IT,UN_Tourism_domestic_accommodation_12_2025,2016,,135687.0,thousand_overnights,
IT,UN_Tourism_domestic_accommodation_12_2025,2017,,139019.0,thousand_overnights,
IT,UN_Tourism_domestic_accommodation_12_2025,2018,,140194.0,thousand_overnights,
IT,UN_Tourism_domestic_accommodation_12_2025,2019,,140377.0,thousand_overnights,
IT,UN_Tourism_domestic_accommodation_12_2025,2020,,117871.576,thousand_overnights,
IT,UN_Tourism_domestic_accommodation_12_2025,2021,,152823.005,thousand_overnights,
IT,UN_Tourism_domestic_accommodation_12_2025,2022,,178791.948,thousand_overnights,
